0.866025404,0.666130924,-0.864337414,0.658183318,-0.838156833,0.526012953,-0.162717466,0.521333047,-0.979855591,0.127251314,0.93179079,0.909560486,-0.538156402,0.23745371,0.996894472
0.408576233,-0.83950081,0.846004392,0.567291673,-0.410321017,-0.845406973,0.825640575,0.457572981,-0.921113467,0.879655614,0.906204263,0.831309921,-0.872311983,0.718947911,-0.981027119
0.959036185,0.967059387,-0.205497444,0.275988317,0.98669788,0.996509251,-0.021931265,0.990520842,0.089220168,0.846943238,0.991784635,0.998668053,-0.008368773,-0.052558326,-0.324264114
0.128336691,0.692127947,-0.934615165,0.916791644,-0.499319795,-0.999990867,5.73837E-05,0.999999935,6.12601E-07,1,6.98165E-11,1,-2.4503E-16,-1.53957E-15,-9.67338E-15
0.392346819,-0.779828273,0.982488862,0.993953273,-0.037983564,0.971656151,-0.177149766,0.441914289,-0.853857241,0.607217856,-0.531433435,-0.980559776,0.121843023,0.692942517,-0.936423221
0.943352605,0.937324189,-0.383703763,-0.744700198,0.999445618,0.999993933,-3.81177E-05,0.999999971,2.70306E-07,1,1.35931E-11,1,-2.4503E-16,-1.53957E-15,-9.67338E-15
0.177025154,0.442616511,0.352789946,-0.601876083,0.597280709,-0.818941209,0.907639539,0.836288395,0.999612192,0.999997031,2.79792E-05,0.999999985,-9.70913E-08,-6.10042E-07,-3.83301E-06
0.527912629,-0.984660268,0.096233225,0.822700441,-0.897472801,0.799582038,-0.951864755,0.954611783,0.414846292,-0.860250004,-0.967994501,0.979848151,-0.126279747,-0.712769626,0.972764007
0.996157685,0.999708597,-0.00183094,0.999933828,-0.00041577,0.999996588,-2.14395E-05,0.999999991,8.5513E-08,1,1.36106E-12,1,-2.4503E-16,-1.53957E-15,-9.67338E-15
0.012070695,0.997125343,-0.018061023,0.993567966,-0.040402659,0.967950881,-0.200012379,0.308943021,0.227854134,0.138697996,0.965458616,0.976541305,-0.146862206,-0.797272134,0.95621302
0.037912118,0.971762175,-0.176494098,0.445606122,0.335152243,-0.509864544,0.061941079,0.925217742,0.6478862,-0.598477972,0.599329546,-0.811485906,0.926299122,-0.446702507,-0.32865397
0.118823031,0.734010954,-0.994957922,0.999498221,-0.003152766,0.9998038,-0.00123276,0.999970003,0.00028272,0.999998422,1.48701E-05,0.999999996,-2.74243E-08,-1.72312E-07,-1.08267E-06
0.364684142,-0.659821896,0.843727774,0.555454112,-0.341421127,-0.543344508,0.268987448,-0.119018853,-0.900851203,0.812149041,0.980134613,0.992220353,-0.0488615,-0.302205851,-0.946682405
0.910994483,0.847659546,-0.81757289,0.411931721,0.525539664,-0.987152224,0.08063731,0.874370557,0.926133479,0.894217158,0.83983533,0.53495292,-0.217854544,-0.979672122,0.127376838
0.275989542,-0.16257233,-0.852877531,0.602315463,-0.599492605,-0.810886773,0.927710963,0.898609934,0.816647959,0.406629261,-0.637152311,-0.651107677,0.813088202,-0.922458912,0.468157956
0.762421252,0.07796582,0.470514441,-0.982887797,0.107312104,0.781168015,-0.980885646,0.992796776,0.067836646,0.9105308,0.74679337,-0.02014649,-0.126246345,-0.712622407,0.972549177
0.678982393,-0.431555845,-0.416913807,-0.866800774,0.742580739,-0.04659971,-0.288629027,-0.240337316,-0.768482902,0.115870641,0.88757548,0.760713882,-0.997735046,0.014230648,0.089294705
0.846036596,0.567458298,-0.411275539,-0.848595119,0.814173866,0.392378723,0.625837166,-0.703377584,-0.33913029,-0.531204948,0.957063507,0.963830102,-0.225310943,-0.987992084,0.075376404
0.465049299,-0.975984287,0.150323198,0.586141159,-0.515199894,-0.995442982,0.028628676,0.983865298,0.151480595,0.580233762,-0.727458696,-0.141158158,-0.775131287,0.987558962,-0.078089766
0.993977939,0.999284239,-0.004497246,0.999600797,-0.002508266,0.999875815,-0.000780275,0.999987982,0.000113265,0.999999747,2.38666E-06,1,-7.06467E-10,-4.43886E-09,-2.78902E-08
0.018917734,0.992944032,-0.04431943,0.961477909,-0.239685054,0.064765358,0.395794413,-0.793204447,-0.92932863,0.903022924,0.791944715,0.260506149,0.997821994,-0.013684389,-0.085875651
0.059396833,0.931164927,-0.419145105,-0.87370633,0.712830985,-0.231422682,-0.9931954,0.999086163,0.008612606,0.998536162,0.013795907,0.996245446,-0.023588368,-0.147668077,-0.800318292
0.185519639,0.394149323,0.617121629,-0.741229007,0.998481841,0.999954505,-0.000285852,0.999998387,1.52014E-05,0.999999995,4.29899E-08,1,-2.29395E-13,-1.44133E-12,-9.05615E-12
0.550386536,-0.95030321,0.307204553,-0.351737726,-0.802551193,0.324221717,0.893215918,0.783234998,0.89058539,0.772852545,0.84189126,0.545821994,-0.28394703,-0.97733863,0.141904964
0.987497648,0.996916174,-0.019375036,0.992599205,-0.046483811,0.957650939,-0.262958168,-0.081328649,-0.693621503,-0.346874411,0.127275501,0.69692507,-0.944909073,0.339275403,0.846758667
0.039267199,0.96971794,-0.189121866,0.373248945,0.71484356,-0.219102405,-0.98121485,0.993042474,0.065526155,0.916436671,0.708637884,-0.256970229,-0.999041142,0.006024647,0.037844935
0.123048894,0.715721968,-0.976896271,0.98948205,-0.066038136,0.915144604,-0.508259156,-0.998653818,-0.012687122,0.996824399,0.029924869,0.982375596,-0.110511209,-0.6398956,0.770094949
0.377013284,-0.715994752,0.977261133,0.989811072,-0.063975204,0.92029281,-0.480140646,-0.992225071,-0.073211416,0.896052102,0.830322345,0.483527514,0.103314997,0.604507341,-0.61045822
0.926281478,0.894633026,-0.614727333,-0.751242937,0.999969505,0.999999982,-1.15335E-07,1,2.47483E-12,1,3.67545E-16,1,-2.4503E-16,-1.53957E-15,-9.67338E-15
0.229528837,0.128269743,0.721483626,-0.178216527,-0.899999106,0.809013694,-0.932039937,0.910209923,0.748801214,-0.007532121,-0.070928959,0.902326457,-0.575897022,0.459005116,0.254739644